site_num,bmp_type,landscape_position,region,soil_type_general,soil_texture_group,tillage_general,operation_type,calendar_year,treatment,soil_zone,rep,grid_year,ace,active_c,agg_stability,bulk_density,cec,k,mg,om,p,ph,pmn,slan,solvita
12,control,Mid,Western,sandy loam,Coarse,reduced,crop,2021,2,C,3,12-2-C-2021,,468.9,,1.25661044,,,,2.2,,,,26.25,49.3
12,organics,Lower,Western,sandy loam,Coarse,reduced,crop,2021,3,A,1,12-3-A-2021,,586.1,,1.285866337,,,,2.5,,,,68.25,66.3
12,organics,Lower,Western,sandy loam,Coarse,reduced,crop,2021,3,A,2,12-3-A-2021,,445.7,,1.243375629,,,,2.5,,,,63,64.7
12,organics,Lower,Western,sandy loam,Coarse,reduced,crop,2021,3,A,3,12-3-A-2021,,417.8,,1.244768767,,,,2.5,,,,71.75,64.5
12,organics,Upper,Western,sandy loam,Coarse,reduced,crop,2021,3,B,1,12-3-B-2021,,388.1,,1.219692284,,,,2.7,,,,61.25,60.3
12,organics,Upper,Western,sandy loam,Coarse,reduced,crop,2021,3,B,2,12-3-B-2021,,475.5,,1.187650111,,,,3.2,,,,57.75,63.3
12,organics,Upper,Western,sandy loam,Coarse,reduced,crop,2021,3,B,3,12-3-B-2021,,358.7,,1.398013943,,,,3,,,,54.25,62.9
12,organics,Mid,Western,sandy loam,Coarse,reduced,crop,2021,3,C,1,12-3-C-2021,,430.8,,1.136104006,,,,2.5,,,,56,62.9
12,organics,Mid,Western,sandy loam,Coarse,reduced,crop,2021,3,C,2,12-3-C-2021,,422.9,,1.179987852,,,,2.7,,,,70,67.4
12,organics,Mid,Western,sandy loam,Coarse,reduced,crop,2021,3,C,3,12-3-C-2021,,521.9,,1.20854718,,,,3,,,,84,68.6
12,combination,Lower,Western,sandy loam,Coarse,reduced,crop,2021,4,A,1,12-4-A-2021,,496.5,,1.313729096,,,,2.7,,,,71.75,70.2
12,combination,Lower,Western,sandy loam,Coarse,reduced,crop,2021,4,A,2,12-4-A-2021,,519.8,,1.144462834,,,,3,,,,71.75,60.5
12,combination,Lower,Western,sandy loam,Coarse,reduced,crop,2021,4,A,3,12-4-A-2021,,501.4,,1.11311723,,,,3.2,,,,89.25,65.8
12,combination,Upper,Western,sandy loam,Coarse,reduced,crop,2021,4,B,1,12-4-B-2021,,447.2,,1.26287956,,,,3.2,,,,66.5,66
12,combination,Upper,Western,sandy loam,Coarse,reduced,crop,2021,4,B,2,12-4-B-2021,,346.2,,1.326267338,,,,2.7,,,,45.5,59.2
12,combination,Upper,Western,sandy loam,Coarse,reduced,crop,2021,4,B,3,12-4-B-2021,,366.9,,1.159787351,,,,3,,,,49,59
12,combination,Mid,Western,sandy loam,Coarse,reduced,crop,2021,4,C,1,12-4-C-2021,,409.6,,1.001666193,,,,2.7,,,,64.75,68.8
12,combination,Mid,Western,sandy loam,Coarse,reduced,crop,2021,4,C,2,12-4-C-2021,,440.1,,1.248948181,,,,2.7,,,,71.75,62.9
12,combination,Mid,Western,sandy loam,Coarse,reduced,crop,2021,4,C,3,12-4-C-2021,,450.2,,1.23571337,,,,2.7,,,,73.5,67.4
13,cover crop,Lower,Western,silty clay loam,Fine,conventional,livestock,2021,1,A,1,13-1-A-2021,,783.2,,1.064357401,,,,3.4,,,,140,64.5
13,cover crop,Lower,Western,silty clay loam,Fine,conventional,livestock,2021,1,A,2,13-1-A-2021,,636.5,,0.920167622,,,,4.5,,,,136.5,63.3
13,cover crop,Lower,Western,silty clay loam,Fine,conventional,livestock,2021,1,A,3,13-1-A-2021,,644.6,,1.041370625,,,,3.2,,,,105,60.5
13,cover crop,Upper,Western,silty clay loam,Fine,conventional,livestock,2021,1,B,1,13-1-B-2021,,638,,1.07898535,,,,3.2,,,,126,60.5
13,cover crop,Upper,Western,silty clay loam,Fine,conventional,livestock,2021,1,B,2,13-1-B-2021,,502.4,,1.11311723,,,,4,,,,84,59.2
13,cover crop,Upper,Western,silty clay loam,Fine,conventional,livestock,2021,1,B,3,13-1-B-2021,,645.4,,0.927829881,,,,3.8,,,,80.5,57.4
13,cover crop,Mid,Western,silty clay loam,Fine,conventional,livestock,2021,1,C,1,13-1-C-2021,,626.2,,1.111724092,,,,3.6,,,,101.5,63.3
13,cover crop,Mid,Western,silty clay loam,Fine,conventional,livestock,2021,1,C,2,13-1-C-2021,,643.9,,1.069929953,,,,4.7,,,,98,66.3
13,cover crop,Mid,Western,silty clay loam,Fine,conventional,livestock,2021,1,C,3,13-1-C-2021,,626.9,,0.999576486,,,,5.1,,,,108.5,63.1
13,control,Lower,Western,silty clay loam,Fine,conventional,livestock,2021,2,A,1,13-2-A-2021,,644.1,,1.012811297,,,,4.9,,,,98,64.7
13,control,Lower,Western,silty clay loam,Fine,conventional,livestock,2021,2,A,2,13-2-A-2021,,765.1,,0.970320589,,,,4.7,,,,94.5,59
13,control,Lower,Western,silty clay loam,Fine,conventional,livestock,2021,2,A,3,13-2-A-2021,,634.8,,0.93549214,,,,4.7,,,,108.5,64.5
13,control,Upper,Western,silty clay loam,Fine,conventional,livestock,2021,2,B,1,13-2-B-2021,,427.2,,1.177201576,,,,3.6,,,,70,58.7
13,control,Upper,Western,silty clay loam,Fine,conventional,livestock,2021,2,B,2,13-2-B-2021,,500.8,,0.992610796,,,,3.6,,,,52.5,55
13,control,Upper,Western,silty clay loam,Fine,conventional,livestock,2021,2,B,3,13-2-B-2021,,646.2,,1.139586851,,,,3.6,,,,66.5,60.3
13,control,Mid,Western,silty clay loam,Fine,conventional,livestock,2021,2,C,1,13-2-C-2021,,566.5,,1.104061833,,,,3.8,,,,80.5,63.3
13,control,Mid,Western,silty clay loam,Fine,conventional,livestock,2021,2,C,2,13-2-C-2021,,639.1,,1.100578988,,,,4.7,,,,87.5,63.3
13,control,Mid,Western,silty clay loam,Fine,conventional,livestock,2021,2,C,3,13-2-C-2021,,708.9,,1.148642248,,,,5.1,,,,84,42.2
13,cover crop,Lower,Western,silty clay loam,Fine,conventional,livestock,2021,3,A,1,13-3-A-2021,,783.2,,1.108937816,,,,3.4,,,,157.5,59.2
13,cover crop,Lower,Western,silty clay loam,Fine,conventional,livestock,2021,3,A,2,13-3-A-2021,,768.3,,1.071323091,,,,4.7,,,,150.5,68.8
13,cover crop,Lower,Western,silty clay loam,Fine,conventional,livestock,2021,3,A,3,13-3-A-2021,,778.6,,1.076895643,,,,5.1,,,,140,63.1
13,cover crop,Upper,Western,silty clay loam,Fine,conventional,livestock,2021,3,B,1,13-3-B-2021,,560.7,,1.097096143,,,,3.8,,,,77,57.6
13,cover crop,Upper,Western,silty clay loam,Fine,conventional,livestock,2021,3,B,2,13-3-B-2021,,582.8,,1.202974628,,,,3.2,,,,84,60.3
13,cover crop,Upper,Western,silty clay loam,Fine,conventional,livestock,2021,3,B,3,13-3-B-2021,,562.1,,1.20158149,,,,2.8,,,,70,59.2
13,cover crop,Mid,Western,silty clay loam,Fine,conventional,livestock,2021,3,C,1,13-3-C-2021,,701.8,,0.974500003,,,,3.6,,,,126,66
13,cover crop,Mid,Western,silty clay loam,Fine,conventional,livestock,2021,3,C,2,13-3-C-2021,,643.6,,0.998879917,,,,3.6,,,,112,62.9
13,cover crop,Mid,Western,silty clay loam,Fine,conventional,livestock,2021,3,C,3,13-3-C-2021,,696.1,,1.05808828,,,,2.8,,,,119,67.4
14,combination,Upper,Western,silt loam,Medium,reduced,livestock,2021,1,A,1,14-1-A-2021,,697.7,,1.082468195,,,,4,,,,84,59
14,combination,Upper,Western,silt loam,Medium,reduced,livestock,2021,1,A,2,14-1-A-2021,,732,,0.972410296,,,,3.2,,,,108.5,60.5
14,combination,Upper,Western,silt loam,Medium,reduced,livestock,2021,1,A,3,14-1-A-2021,,716.8,,1.011418159,,,,4,,,,105,61.7
14,combination,Mid,Western,silt loam,Medium,reduced,livestock,2021,1,B,1,14-1-B-2021,,692.3,,0.886035742,,,,2.6,,,,80.5,60.5
14,combination,Mid,Western,silt loam,Medium,reduced,livestock,2021,1,B,2,14-1-B-2021,,643.6,,1.100578988,,,,3.2,,,,73.5,59.8
14,combination,Mid,Western,silt loam,Medium,reduced,livestock,2021,1,B,3,14-1-B-2021,,572.3,,1.204367766,,,,2.4,,,,80.5,56.2
14,combination,Lower,Western,silt loam,Medium,reduced,livestock,2021,1,C,1,14-1-C-2021,,646.2,,1.246858474,,,,3.8,,,,91,60.3
14,combination,Lower,Western,silt loam,Medium,reduced,livestock,2021,1,C,2,14-1-C-2021,,507.9,,1.185560404,,,,2.8,,,,49,54.6
14,combination,Lower,Western,silt loam,Medium,reduced,livestock,2021,1,C,3,14-1-C-2021,,485.7,,1.180684421,,,,2.8,,,,84,51.9
14,control,Upper,Western,silt loam,Medium,reduced,livestock,2021,2,A,1,14-2-A-2021,,579.9,,1.189739818,,,,3.8,,,,84,47.7
14,control,Upper,Western,silt loam,Medium,reduced,livestock,2021,2,A,2,14-2-A-2021,,514.3,,1.108937816,,,,4,,,,77,53.4
14,control,Upper,Western,silt loam,Medium,reduced,livestock,2021,2,A,3,14-2-A-2021,,586.6,,0.953602933,,,,3.6,,,,84,52.1
14,control,Mid,Western,silt loam,Medium,reduced,livestock,2021,2,B,1,14-2-B-2021,,507,,0.92156076,,,,3.2,,,,77,53.4
14,control,Mid,Western,silt loam,Medium,reduced,livestock,2021,2,B,2,14-2-B-2021,,422.5,,1.175111869,,,,3,,,,66.5,54.6
14,control,Mid,Western,silt loam,Medium,reduced,livestock,2021,2,B,3,14-2-B-2021,,437.2,,1.212726594,,,,3.2,,,,84,63.1
14,control,Lower,Western,silt loam,Medium,reduced,livestock,2021,2,C,1,14-2-C-2021,,419.3,,1.342288424,,,,3,,,,56,53.4
14,control,Lower,Western,silt loam,Medium,reduced,livestock,2021,2,C,2,14-2-C-2021,,498.6,,0.910415657,,,,3.2,,,,52.5,55.8
14,control,Lower,Western,silt loam,Medium,reduced,livestock,2021,2,C,3,14-2-C-2021,,568.7,,1.067143677,,,,3,,,,45.5,57.6
14,organics,Upper,Western,silt loam,Medium,reduced,livestock,2021,3,A,1,14-3-A-2021,,579.2,,1.170235886,,,,4.5,,,,87.5,58.7
14,organics,Upper,Western,silt loam,Medium,reduced,livestock,2021,3,A,2,14-3-A-2021,,564.7,,1.10615154,,,,4.5,,,,73.5,57.6
14,organics,Upper,Western,silt loam,Medium,reduced,livestock,2021,3,A,3,14-3-A-2021,,566.3,,1.139586851,,,,4.7,,,,70,57.6
14,organics,Mid,Western,silt loam,Medium,reduced,livestock,2021,3,B,1,14-3-B-2021,,682.9,,1.22247856,,,,4.9,,,,115.5,62.9
14,organics,Mid,Western,silt loam,Medium,reduced,livestock,2021,3,B,2,14-3-B-2021,,714.5,,1.244072198,,,,4.5,,,,154,64.5
14,organics,Mid,Western,silt loam,Medium,reduced,livestock,2021,3,B,3,14-3-B-2021,,571.7,,0.913898502,,,,3.6,,,,129.5,62.9
14,organics,Lower,Western,silt loam,Medium,reduced,livestock,2021,3,C,1,14-3-C-2021,,422.4,,1.28377663,,,,3.2,,,,63,57.6
14,organics,Lower,Western,silt loam,Medium,reduced,livestock,2021,3,C,2,14-3-C-2021,,369.5,,1.014204435,,,,3.4,,,,66.5,57.4
14,organics,Lower,Western,silt loam,Medium,reduced,livestock,2021,3,C,3,14-3-C-2021,,479.5,,1.035798073,,,,4.7,,,,94.5,61.7
14,organics,Upper,Western,silt loam,Medium,reduced,livestock,2021,4,A,1,14-4-A-2021,,498.4,,1.062964263,,,,3.8,,,,91,60.3
14,organics,Upper,Western,silt loam,Medium,reduced,livestock,2021,4,A,2,14-4-A-2021,,565.8,,0.902056829,,,,4,,,,80.5,59
14,organics,Upper,Western,silt loam,Medium,reduced,livestock,2021,4,A,3,14-4-A-2021,,557.7,,1.275417802,,,,3.8,,,,77,59.2
14,organics,Mid,Western,silt loam,Medium,reduced,livestock,2021,4,B,1,14-4-B-2021,,574.4,,1.101972126,,,,3.6,,,,77,58.7
14,organics,Mid,Western,silt loam,Medium,reduced,livestock,2021,4,B,2,14-4-B-2021,,492.2,,1.154911369,,,,3.8,,,,56,57.6
14,organics,Mid,Western,silt loam,Medium,reduced,livestock,2021,4,B,3,14-4-B-2021,,569.6,,1.131924592,,,,4.3,,,,73.5,56.2
14,organics,Lower,Western,silt loam,Medium,reduced,livestock,2021,4,C,1,14-4-C-2021,,570.1,,1.130531454,,,,3.8,,,,70,57.6
14,organics,Lower,Western,silt loam,Medium,reduced,livestock,2021,4,C,2,14-4-C-2021,,571.2,,0.993307365,,,,4,,,,94.5,57.6
14,organics,Lower,Western,silt loam,Medium,reduced,livestock,2021,4,C,3,14-4-C-2021,,636,,1.09918585,,,,4.5,,,,101.5,60.5
15,cover crop,Lower,Western,silt loam,Medium,reduced,livestock,2021,1,A,1,15-1-A-2021,,599,,0.997486779,,,,6.4,,,,192.5,68.6
15,cover crop,Lower,Western,silt loam,Medium,reduced,livestock,2021,1,A,2,15-1-A-2021,,697.9,,1.140979989,,,,6.8,,,,196,74.5
15,cover crop,Lower,Western,silt loam,Medium,reduced,livestock,2021,1,A,3,15-1-A-2021,,662.2,,1.1542148,,,,7,,,,210,65.8
15,cover crop,Mid,Western,silt loam,Medium,reduced,livestock,2021,1,B,1,15-1-B-2021,,518.1,,1.370151183,,,,4.7,,,,143.5,68.6
15,cover crop,Mid,Western,silt loam,Medium,reduced,livestock,2021,1,B,2,15-1-B-2021,,508.3,,1.332536458,,,,4.7,,,,112,71.6
15,cover crop,Mid,Western,silt loam,Medium,reduced,livestock,2021,1,B,3,15-1-B-2021,,521,,1.206457473,,,,4.7,,,,126,70.4
15,cover crop,Upper,Western,silt loam,Medium,reduced,livestock,2021,1,C,1,15-1-C-2021,,596.7,,1.303280561,,,,4.9,,,,105,63.1
15,cover crop,Upper,Western,silt loam,Medium,reduced,livestock,2021,1,C,2,15-1-C-2021,,520.6,,1.176505007,,,,3.8,,,,112,65.8
15,cover crop,Upper,Western,silt loam,Medium,reduced,livestock,2021,1,C,3,15-1-C-2021,,480.6,,1.164663334,,,,4.1,,,,115.5,65.8
15,organics,Lower,Western,silt loam,Medium,reduced,livestock,2021,2,A,1,15-2-A-2021,,591.8,,0.995397072,,,,6.6,,,,175,71.6
15,organics,Lower,Western,silt loam,Medium,reduced,livestock,2021,2,A,2,15-2-A-2021,,740.3,,1.028135814,,,,6.4,,,,217,66
15,organics,Lower,Western,silt loam,Medium,reduced,livestock,2021,2,A,3,15-2-A-2021,,700.9,,1.021170124,,,,6.2,,,,210,70.4
15,organics,Mid,Western,silt loam,Medium,reduced,livestock,2021,2,B,1,15-2-B-2021,,670.9,,1.229444249,,,,4.5,,,,150.5,69.8
15,organics,Mid,Western,silt loam,Medium,reduced,livestock,2021,2,B,2,15-2-B-2021,,634.2,,1.16744961,,,,4.9,,,,154,70.4
15,organics,Mid,Western,silt loam,Medium,reduced,livestock,2021,2,B,3,15-2-B-2021,,632.2,,1.136800575,,,,4.7,,,,129.5,70.2
15,organics,Upper,Western,silt loam,Medium,reduced,livestock,2021,2,C,1,15-2-C-2021,,486.9,,1.280293785,,,,3.6,,,,56,56.2
15,organics,Upper,Western,silt loam,Medium,reduced,livestock,2021,2,C,2,15-2-C-2021,,371.3,,1.323481062,,,,3.6,,,,66.5,55
15,organics,Upper,Western,silt loam,Medium,reduced,livestock,2021,2,C,3,15-2-C-2021,,412.2,,1.26287956,,,,3.6,,,,49,56.2
15,organics,Lower,Western,silt loam,Medium,reduced,livestock,2021,3,A,1,15-3-A-2021,,640.6,,0.986341675,,,,5.7,,,,210,63.3
15,organics,Lower,Western,silt loam,Medium,reduced,livestock,2021,3,A,2,15-3-A-2021,,768.9,,0.906932812,,,,7.6,,,,259,72.8
15,organics,Lower,Western,silt loam,Medium,reduced,livestock,2021,3,A,3,15-3-A-2021,,838.5,,1.127048609,,,,7,,,,259,75.9
15,organics,Mid,Western,silt loam,Medium,reduced,livestock,2021,3,B,1,15-3-B-2021,,707.8,,1.084557902,,,,6.1,,,,178.5,72.8
15,organics,Mid,Western,silt loam,Medium,reduced,livestock,2021,3,B,2,15-3-B-2021,,712,,1.110330954,,,,5.3,,,,178.5,68.6
15,organics,Mid,Western,silt loam,Medium,reduced,livestock,2021,3,B,3,15-3-B-2021,,713.4,,1.016990711,,,,5.7,,,,168,70.2
15,organics,Upper,Western,silt loam,Medium,reduced,livestock,2021,3,C,1,15-3-C-2021,,426.4,,1.264272698,,,,3.4,,,,42,55.8
15,organics,Upper,Western,silt loam,Medium,reduced,livestock,2021,3,C,2,15-3-C-2021,,502.4,,1.38617227,,,,3.8,,,,66.5,62.9
15,organics,Upper,Western,silt loam,Medium,reduced,livestock,2021,3,C,3,15-3-C-2021,,429.9,,1.306763406,,,,3.6,,,,56,61.7
15,cover crop,Lower,Western,silt loam,Medium,reduced,livestock,2021,4,A,1,15-4-A-2021,,783.2,,1.1744153,,,,6.2,,,,182,73.1
15,cover crop,Lower,Western,silt loam,Medium,reduced,livestock,2021,4,A,2,15-4-A-2021,,857.5,,0.813592568,,,,7.2,,,,227.5,77.4
15,cover crop,Lower,Western,silt loam,Medium,reduced,livestock,2021,4,A,3,15-4-A-2021,,785.7,,1.001666193,,,,5.9,,,,220.5,72.9
15,cover crop,Mid,Western,silt loam,Medium,reduced,livestock,2021,4,B,1,15-4-B-2021,,711.7,,1.09222016,,,,4.9,,,,140,70.4
15,cover crop,Mid,Western,silt loam,Medium,reduced,livestock,2021,4,B,2,15-4-B-2021,,636.3,,1.232230525,,,,4.7,,,,136.5,68.6
15,cover crop,Mid,Western,silt loam,Medium,reduced,livestock,2021,4,B,3,15-4-B-2021,,503.8,,1.221085422,,,,4.3,,,,133,68.6
15,cover crop,Upper,Western,silt loam,Medium,reduced,livestock,2021,4,C,1,15-4-C-2021,,557.9,,1.117993213,,,,4,,,,80.5,53.2
15,cover crop,Upper,Western,silt loam,Medium,reduced,livestock,2021,4,C,2,15-4-C-2021,,427.7,,1.161180489,,,,3.4,,,,122.5,61.7
15,cover crop,Upper,Western,silt loam,Medium,reduced,livestock,2021,4,C,3,15-4-C-2021,,561.6,,1.237803077,,,,4.1,,,,91,59.2
16,cover crop,Upper,Central,sandy loam,Coarse,no-till,livestock,2021,1,A,1,16-1-A-2021,,444.4,,1.346467838,,,,3.2,,,,43.75,56.3
16,cover crop,Upper,Central,sandy loam,Coarse,no-till,livestock,2021,1,A,2,16-1-A-2021,,433.2,,1.275417802,,,,3.2,,,,49,59.2
16,cover crop,Upper,Central,sandy loam,Coarse,no-till,livestock,2021,1,A,3,16-1-A-2021,,359.6,,1.206457473,,,,2.8,,,,31.5,55
16,cover crop,Mid,Central,sandy loam,Coarse,no-till,livestock,2021,1,B,1,16-1-B-2021,,465.8,,1.142373127,,,,3.6,,,,73.5,66.3
16,cover crop,Mid,Central,sandy loam,Coarse,no-till,livestock,2021,1,B,2,16-1-B-2021,,377.1,,1.134710868,,,,3.6,,,,68.25,68.6
16,cover crop,Mid,Central,sandy loam,Coarse,no-till,livestock,2021,1,B,3,16-1-B-2021,,440.7,,1.176505007,,,,3.4,,,,73.5,66.3
16,cover crop,Lower,Central,sandy loam,Coarse,no-till,livestock,2021,1,C,1,16-1-C-2021,,569.6,,1.142373127,,,,3.4,,,,68.25,64.5
16,cover crop,Lower,Central,sandy loam,Coarse,no-till,livestock,2021,1,C,2,16-1-C-2021,,514.3,,1.319301648,,,,3.8,,,,66.5,62.9
16,cover crop,Lower,Central,sandy loam,Coarse,no-till,livestock,2021,1,C,3,16-1-C-2021,,536.9,,1.264969267,,,,3.8,,,,64.75,64.7
16,control,Upper,Central,sandy loam,Coarse,no-till,livestock,2021,2,A,1,16-2-A-2021,,503.4,,1.371544321,,,,3.6,,,,49,56.2
16,control,Upper,Central,sandy loam,Coarse,no-till,livestock,2021,2,A,2,16-2-A-2021,,509.6,,1.229444249,,,,3.6,,,,47.25,59
16,control,Upper,Central,sandy loam,Coarse,no-till,livestock,2021,2,A,3,16-2-A-2021,,561.8,,1.163966765,,,,3.6,,,,57.75,49.3
16,control,Mid,Central,sandy loam,Coarse,no-till,livestock,2021,2,B,1,16-2-B-2021,,503.8,,1.084557902,,,,3.6,,,,73.5,59
16,control,Mid,Central,sandy loam,Coarse,no-till,livestock,2021,2,B,2,16-2-B-2021,,506,,1.296314871,,,,3.6,,,,52.5,57.6
16,control,Mid,Central,sandy loam,Coarse,no-till,livestock,2021,2,B,3,16-2-B-2021,,505.2,,1.360399218,,,,3.8,,,,63,60.5
16,control,Lower,Central,sandy loam,Coarse,no-till,livestock,2021,2,C,1,16-2-C-2021,,507.2,,1.046246608,,,,3.8,,,,64.75,64.7
16,control,Lower,Central,sandy loam,Coarse,no-till,livestock,2021,2,C,2,16-2-C-2021,,574.4,,1.246858474,,,,4,,,,73.5,64.7
16,control,Lower,Central,sandy loam,Coarse,no-till,livestock,2021,2,C,3,16-2-C-2021,,574.6,,1.308156544,,,,4,,,,75.25,65.8
16,combination,Upper,Central,sandy loam,Coarse,no-till,livestock,2021,3,A,1,16-3-A-2021,,496.6,,1.31790851,,,,3.4,,,,73.5,63.3
16,combination,Upper,Central,sandy loam,Coarse,no-till,livestock,2021,3,A,2,16-3-A-2021,,535.7,,1.14028342,,,,3.8,,,,66.5,67.4
16,combination,Upper,Central,sandy loam,Coarse,no-till,livestock,2021,3,A,3,16-3-A-2021,,497.2,,1.308156544,,,,3.6,,,,57.75,61.7
16,combination,Mid,Central,sandy loam,Coarse,no-till,livestock,2021,3,B,1,16-3-B-2021,,510.7,,1.11311723,,,,3.6,,,,75.25,65.8
16,combination,Mid,Central,sandy loam,Coarse,no-till,livestock,2021,3,B,2,16-3-B-2021,,501.8,,1.01768728,,,,4.2,,,,56,63.1
16,combination,Mid,Central,sandy loam,Coarse,no-till,livestock,2021,3,B,3,16-3-B-2021,,501.6,,1.193919231,,,,4,,,,82.25,49.3
16,combination,Lower,Central,sandy loam,Coarse,no-till,livestock,2021,3,C,1,16-3-C-2021,,647,,1.203671197,,,,3.2,,,,87.5,64.7
16,combination,Lower,Central,sandy loam,Coarse,no-till,livestock,2021,3,C,2,16-3-C-2021,,700.7,,1.045550039,,,,3.8,,,,80.5,65.8
16,combination,Lower,Central,sandy loam,Coarse,no-till,livestock,2021,3,C,3,16-3-C-2021,,739.8,,1.230140818,,,,3.6,,,,89.25,65.8
16,organics,Upper,Central,sandy loam,Coarse,no-till,livestock,2021,4,A,1,16-4-A-2021,,579.7,,1.135407437,,,,3,,,,63,64.5
16,organics,Upper,Central,sandy loam,Coarse,no-till,livestock,2021,4,A,2,16-4-A-2021,,476.4,,1.223175129,,,,3.2,,,,75.25,65.8
16,organics,Upper,Central,sandy loam,Coarse,no-till,livestock,2021,4,A,3,16-4-A-2021,,534.7,,1.436325236,,,,3.2,,,,70,62.9
16,organics,Mid,Central,sandy loam,Coarse,no-till,livestock,2021,4,B,1,16-4-B-2021,,541.6,,1.156304507,,,,2.8,,,,63,65.8
16,organics,Mid,Central,sandy loam,Coarse,no-till,livestock,2021,4,B,2,16-4-B-2021,,589.9,,1.173718731,,,,3.4,,,,68.25,64.5
16,organics,Mid,Central,sandy loam,Coarse,no-till,livestock,2021,4,B,3,16-4-B-2021,,624,,1.070626522,,,,3.2,,,,66.5,49.1
16,organics,Lower,Central,sandy loam,Coarse,no-till,livestock,2021,4,C,1,16-4-C-2021,,579.9,,0.978679417,,,,3,,,,71.75,60.3
16,organics,Lower,Central,sandy loam,Coarse,no-till,livestock,2021,4,C,2,16-4-C-2021,,688.3,,1.113813799,,,,3.6,,,,82.25,68.6
16,organics,Lower,Central,sandy loam,Coarse,no-till,livestock,2021,4,C,3,16-4-C-2021,,566,,1.161877058,,,,3.2,,,,66.5,62.9
16,combination,Upper,Central,sandy loam,Coarse,no-till,livestock,2021,5,A,1,16-5-A-2021,,692.3,,1.147945679,,,,3.6,,,,87.5,66
16,combination,Upper,Central,sandy loam,Coarse,no-till,livestock,2021,5,A,2,16-5-A-2021,,548.4,,1.212726594,,,,3,,,,75.25,65.8
16,combination,Upper,Central,sandy loam,Coarse,no-till,livestock,2021,5,A,3,16-5-A-2021,,574.6,,1.244072198,,,,3,,,,61.25,64.5
16,combination,Mid,Central,sandy loam,Coarse,no-till,livestock,2021,5,B,1,16-5-B-2021,,586.5,,1.080378488,,,,3,,,,71.75,63.3
16,combination,Mid,Central,sandy loam,Coarse,no-till,livestock,2021,5,B,2,16-5-B-2021,,482.9,,1.228051111,,,,2.2,,,,78.75,60.5
16,combination,Mid,Central,sandy loam,Coarse,no-till,livestock,2021,5,B,3,16-5-B-2021,,496.6,,0.995397072,,,,2.8,,,,87.5,64.5
16,combination,Lower,Central,sandy loam,Coarse,no-till,livestock,2021,5,C,1,16-5-C-2021,,578.2,,1.29074232,,,,3,,,,78.75,61.7
16,combination,Lower,Central,sandy loam,Coarse,no-till,livestock,2021,5,C,2,16-5-C-2021,,628.2,,1.033011797,,,,2.8,,,,82.25,61.7
16,combination,Lower,Central,sandy loam,Coarse,no-till,livestock,2021,5,C,3,16-5-C-2021,,565.6,,1.254520733,,,,2.8,,,,68.25,60.5
17,control,Lower,Central,loam,Medium,no-till,crop,2021,1,A,1,17-1-A-2021,,326.9,,1.492050755,,,,2.1,,,,89.25,57.4
17,control,Lower,Central,loam,Medium,no-till,crop,2021,1,A,2,17-1-A-2021,,408.8,,1.473243392,,,,2.1,,,,113.75,58.7
17,control,Lower,Central,loam,Medium,no-till,crop,2021,1,A,3,17-1-A-2021,,363.9,,1.499016445,,,,3.9,,,,98,57.6
17,control,Mid,Central,loam,Medium,no-till,crop,2021,1,B,1,17-1-B-2021,,506.4,,1.026742676,,,,3.7,,,,120.75,66.3
17,control,Mid,Central,loam,Medium,no-till,crop,2021,1,B,2,17-1-B-2021,,569,,1.275417802,,,,3.9,,,,122.5,70.2
17,control,Mid,Central,loam,Medium,no-till,crop,2021,1,B,3,17-1-B-2021,,573.9,,1.402889925,,,,3.5,,,,122.5,69
17,control,Upper,Central,loam,Medium,no-till,crop,2021,1,C,1,17-1-C-2021,,330.5,,1.455132599,,,,2,,,,63,47.6
17,control,Upper,Central,loam,Medium,no-till,crop,2021,1,C,2,17-1-C-2021,,301.4,,1.464187996,,,,2.1,,,,73.5,53.4
17,control,Upper,Central,loam,Medium,no-till,crop,2021,1,C,3,17-1-C-2021,,329.3,,1.48160222,,,,2.1,,,,63,55.8
17,cover crop,Lower,Central,loam,Medium,no-till,crop,2021,2,A,1,17-2-A-2021,,473.5,,1.395924236,,,,2.8,,,,105,62.9
17,cover crop,Lower,Central,loam,Medium,no-till,crop,2021,2,A,2,17-2-A-2021,,545.9,,1.364578631,,,,2.5,,,,119,64.7
17,cover crop,Lower,Central,loam,Medium,no-till,crop,2021,2,A,3,17-2-A-2021,,477.4,,1.418214443,,,,3.5,,,,122.5,58.7
17,cover crop,Mid,Central,loam,Medium,no-till,crop,2021,2,B,1,17-2-B-2021,,551.5,,1.351343821,,,,3.2,,,,117.25,68.6
17,cover crop,Mid,Central,loam,Medium,no-till,crop,2021,2,B,2,17-2-B-2021,,575.4,,1.271238388,,,,3,,,,120.75,67.4
17,cover crop,Mid,Central,loam,Medium,no-till,crop,2021,2,B,3,17-2-B-2021,,589.5,,1.29074232,,,,3,,,,115.5,64.5
17,cover crop,Upper,Central,loam,Medium,no-till,crop,2021,2,C,1,17-2-C-2021,,264.8,,1.356219804,,,,2.1,,,,36.75,50.5
17,cover crop,Upper,Central,loam,Medium,no-till,crop,2021,2,C,2,17-2-C-2021,,227,,1.35900608,,,,2,,,,59.5,55.8
17,cover crop,Upper,Central,loam,Medium,no-till,crop,2021,2,C,3,17-2-C-2021,,229,,1.376420304,,,,2.1,,,,54.25,56.2
